row_id,label,status,node,started_at,ended_at,return_code,command,stdout_log,stderr_log
acdhh_3002,swyft_trained_posterior_sbc_rerun,FAILED,fal102,2026-04-26T00:27:20-04:00,2026-04-26T00:27:31-04:00,1,cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /home/dmm96/venvs/swyft_20260425/bin/python scripts/run_hh_track4_swyft_trained_posterior_sbc_20260426.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --save-dir data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/swyft_surrogate_sbc_20260426 --stage1-run-dir data/important_notes/optimization_track_20260425_hh_track4_run_all_literature_plan/runs/swyft_native_aligned_currents_pool_v100_20260425 --aggregation concat --n-query 64 --posterior-draws 64 --device gpu,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/logs/acdhh_3002.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/logs/acdhh_3002.err
acdhh_3001,swyft_tmnre_score_prune_structured_rerun,COMPLETED,fal101,2026-04-26T00:27:20-04:00,2026-04-26T00:32:19-04:00,0,"cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /home/dmm96/venvs/swyft_20260425/bin/python scripts/run_hh_track4_aligned_multicurrent_swyft_tmnre_score_prune_20260426.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --save-dir data/important_notes/optimization_track_20260425_hh_track4_run_all_literature_plan/runs/swyft_tmnre_score_prune_structured_v100_20260426 --stage1-run-dir data/important_notes/optimization_track_20260425_hh_track4_run_all_literature_plan/runs/swyft_native_aligned_currents_pool_v100_20260425 --aggregation concat --keep-fracs 0.5,0.25 --device gpu",/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/logs/acdhh_3001.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/logs/acdhh_3001.err
