row_id,label,status,node,started_at,ended_at,return_code,command,stdout_log,stderr_log
acdhh_14001,asnpe_style_loop_primary_v100,COMPLETED,fal101,2026-04-26T10:36:28-04:00,2026-04-26T10:36:50-04:00,0,cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /projects/neuro-collab/conda/neuro-collab-env/bin/python scripts/run_hh_track4_assumption_conditioned_asnpe_20260426.py --save-dir data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/active_sequential/asnpe_primary_v100_20260426 --bundle-label primary_v100 --n-episodes 3 --n-rounds 5 --candidate-pool-size 96 --select-batch-size 12 --ensemble-size 4 --posterior-samples 1024 --train-epochs 24 --train-batch-size 32 --hidden-dim 128 --num-hidden-layers 2 --device cuda --seed 20260426,data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/logs/acdhh_14001.out,data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/logs/acdhh_14001.err
acdhh_14002,asnpe_style_loop_secondary_v100,COMPLETED,fal102,2026-04-26T10:36:28-04:00,2026-04-26T10:36:50-04:00,0,cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /projects/neuro-collab/conda/neuro-collab-env/bin/python scripts/run_hh_track4_assumption_conditioned_asnpe_20260426.py --save-dir data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/active_sequential/asnpe_secondary_v100_20260426 --bundle-label secondary_v100 --n-episodes 3 --n-rounds 5 --candidate-pool-size 96 --select-batch-size 12 --ensemble-size 4 --posterior-samples 1024 --train-epochs 24 --train-batch-size 32 --hidden-dim 128 --num-hidden-layers 2 --device cuda --seed 20260427,data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/logs/acdhh_14002.out,data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/logs/acdhh_14002.err
