run_name,initializer,objective,mean_trace_rmse_z,mean_summary_rel_l1,mean_range_rel_error,mean_mean_rel_error,mean_std_rel_error,current_gain,source
hybrid_refinement_surrogate_bundle_prediction_snpe_maf_r3_pool4096_final2048_medoid_20260427,predictions_medoid,2.6445127444172654,0.990685498714447,0.18115941257458665,0.2967644645340202,15.197933959960938,0.11275162398815156,2.000010865304829,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_snpe_maf_r3_pool4096_final2048_medoid_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_v100_20260426_medoid_20260427,predictions_medoid,2.649341393976033,0.9962641835212708,0.18102408977604517,0.2953332424448028,15.194859313964844,0.11166199147701264,2.0000080980773376,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_v100_20260426_medoid_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_transformer_v100_20260426_mean_20260427,predictions_mean,2.6812331438095893,1.0356863737106323,0.18006962763106768,0.27748321945084437,15.165129089355469,0.105128476023674,2.0000054963332987,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_transformer_v100_20260426_mean_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_set_posterior_v100_20260426_mean_20260427,predictions_mean,2.69451113688791,1.0519102811813354,0.179707558597304,0.2711366439989709,15.153057861328126,0.10170095264911652,2.000327007225527,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_set_posterior_v100_20260426_mean_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_swyft_native_v100_20260425_median_20260427,predictions_median,2.7095960647497073,1.0805989742279052,0.17870341533343823,0.23759298962665798,15.076199340820313,0.11312363147735596,2.00000407498823,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_swyft_native_v100_20260425_median_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_swyft_tmnre_structured_stage1_v100_20260425_map_bank_20260427,predictions_map_bank,2.8353436301856196,1.2181252598762513,0.1759634106549939,0.26200427735412646,15.002705383300782,0.029597827792167665,2.00000913689624,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_swyft_tmnre_structured_stage1_v100_20260425_map_bank_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_deltas_v100_20260425_median_20260427,predictions_median,2.86083236100378,1.2558392763137818,0.1749003680098767,0.24610435275643358,14.916734313964843,0.02883653938770294,2.0000552597658743,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_deltas_v100_20260425_median_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_swyft_native_aligned_currents_pool_v100_20260425_median_20260427,predictions_median,2.9205082792754467,1.3799573183059692,0.17147230067534,0.08308535275936349,14.582136535644532,0.05704931616783142,3.1041520659667765,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_swyft_native_aligned_currents_pool_v100_20260425_median_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_temporal_cnn_aligned_v100_20260426_mean_20260427,predictions_mean,2.921438163109289,1.3803462982177734,0.1715682603498613,0.0834470558780205,14.58538360595703,0.05815201997756958,3.2489025669262883,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_temporal_cnn_aligned_v100_20260426_mean_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_temporal_cnn_aligned_v100_20260426_test_20260427,predictions_test,2.921438163109289,1.3803462982177734,0.1715682603498613,0.0834470558780205,14.58538360595703,0.05815201997756958,3.2489025669262883,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_temporal_cnn_aligned_v100_20260426_test_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_transformer_v100_20260426_median_20260427,predictions_median,2.922066049079686,1.380953884124756,0.1715903819125913,0.08357271443962537,14.585145568847656,0.058264315128326416,3.3185096860989884,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_transformer_v100_20260426_median_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_midpoint_full_20260427,midpoint,2.9222032911626066,1.3809243440628052,0.1715613057033785,0.08366216352173014,14.586756896972656,0.05824367702007294,3.183477900908958,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_midpoint_full_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_swyft_native_v100_20260425_map_bank_20260427,predictions_map_bank,2.9227058503338617,1.3807902574539184,0.17173592820449735,0.08405509029576243,14.589930725097656,0.060039274394512177,3.5445148258543644,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_swyft_native_v100_20260425_map_bank_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_swyft_tmnre_native_v100_20260425_map_bank_20260427,predictions_map_bank,2.9227058503338617,1.3807902574539184,0.17173592820449735,0.08405509029576243,14.589930725097656,0.060039274394512177,3.5445148258543644,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_swyft_tmnre_native_v100_20260425_map_bank_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_v100_20260425_medoid_20260427,predictions_medoid,2.923109190926336,1.3810085296630858,0.1717973877237548,0.08425352395455955,14.590603637695313,0.06060506999492645,3.6890196167953024,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_v100_20260425_medoid_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_v100_20260425_test_20260427,predictions_test,2.9231310677649534,1.3809643268585206,0.17180413506894354,0.0842873628117324,14.591062927246094,0.06071528345346451,3.691746037987767,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_v100_20260425_test_20260427/hybrid_refinement_manifest.json
