task_id,phase,label,status,resource_class,cpus_per_task,gpus_per_task,expected_runtime_sec,depends_on,alloc_job_id,assigned_node,started_at,ended_at,elapsed_sec,return_code,command,stdout_log,stderr_log,notes
a30runall__bayesflow_native_v100_20260425,phaseLIT_aligned_runall,bayesflow_native_v100_20260425,COMPLETED,gpu1,12,1,260.000,[],368759,fal018,2026-04-27T22:53:40-04:00,2026-04-27T22:56:05-04:00,145.272,0,"cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_monitored_command_20260427.py --resource-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_native_v100_20260425/resource_monitor/a30runall__bayesflow_native_v100_20260425 --gpu-expected 1 --command 'cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && env PYTHONPATH=""/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch:/projects/neuro-collab/code/dl-kit-main:${PYTHONPATH:-}"" /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_aligned_multicurrent_bayesflow_20260425.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --data-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260411_v100_interactive/shared_data/track4_hh_full/concatenated_data --data-prefix concatenated_data --save-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_native_v100_20260425 --aggregation concat --seed 20260425'",/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_native_v100_20260425.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_native_v100_20260425.err,launch_name=a30runall__bayesflow_native_v100_20260425__751058a1 remote_step_id=368759.1287 remote_state=RUNNING
a30runall__bayesflow_native_structured_currfusion_v100_20260425,phaseLIT_aligned_runall,bayesflow_native_structured_currfusion_v100_20260425,COMPLETED,gpu1,12,1,260.000,[],368759,fal003,2026-04-27T22:53:47-04:00,2026-04-27T22:55:57-04:00,130.374,0,"cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_monitored_command_20260427.py --resource-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_native_structured_currfusion_v100_20260425/resource_monitor/a30runall__bayesflow_native_structured_currfusion_v100_20260425 --gpu-expected 1 --command 'cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && env PYTHONPATH=""/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch:/projects/neuro-collab/code/dl-kit-main:${PYTHONPATH:-}"" /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_aligned_multicurrent_bayesflow_structured_20260425.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --data-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260411_v100_interactive/shared_data/track4_hh_full/concatenated_data --data-prefix concatenated_data --save-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_native_structured_currfusion_v100_20260425 --structured-mode currfusion_chunkstats --seed 20260425'",/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_native_structured_currfusion_v100_20260425.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_native_structured_currfusion_v100_20260425.err,launch_name=a30runall__bayesflow_native_structured_currfusion_v100_20260425__d8013618 remote_step_id=368759.1289 remote_state=RUNNING
a30runall__bayesflow_native_structured_currfusion_deltas_v100_20260425,phaseLIT_aligned_runall,bayesflow_native_structured_currfusion_deltas_v100_20260425,COMPLETED,gpu1,12,1,260.000,[],368759,fal012,2026-04-27T22:53:47-04:00,2026-04-27T22:55:57-04:00,130.332,0,"cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_monitored_command_20260427.py --resource-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_native_structured_currfusion_deltas_v100_20260425/resource_monitor/a30runall__bayesflow_native_structured_currfusion_deltas_v100_20260425 --gpu-expected 1 --command 'cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && env PYTHONPATH=""/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch:/projects/neuro-collab/code/dl-kit-main:${PYTHONPATH:-}"" /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_aligned_multicurrent_bayesflow_structured_20260425.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --data-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260411_v100_interactive/shared_data/track4_hh_full/concatenated_data --data-prefix concatenated_data --save-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_native_structured_currfusion_deltas_v100_20260425 --structured-mode currfusion_chunkstats_deltas --seed 20260425'",/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_native_structured_currfusion_deltas_v100_20260425.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_native_structured_currfusion_deltas_v100_20260425.err,launch_name=a30runall__bayesflow_native_structured_currfusion_deltas_v100_20260425__4eef058f remote_step_id=368759.1288 remote_state=RUNNING
a30runall__bayesflow_temporal_v100_20260426,phaseLIT_aligned_runall,bayesflow_temporal_v100_20260426,COMPLETED,gpu1,12,1,300.000,[],368759,fal003,2026-04-27T22:53:47-04:00,2026-04-27T22:58:45-04:00,297.577,0,"cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_monitored_command_20260427.py --resource-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_temporal_v100_20260426/resource_monitor/a30runall__bayesflow_temporal_v100_20260426 --gpu-expected 1 --command 'cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && env PYTHONPATH=""/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch:/projects/neuro-collab/code/dl-kit-main:${PYTHONPATH:-}"" /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_aligned_multicurrent_bayesflow_temporal_20260426.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --data-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260411_v100_interactive/shared_data/track4_hh_full/concatenated_data --data-prefix concatenated_data --save-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_temporal_v100_20260426 --summary-network time_series_network --seed 20260426'",/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_temporal_v100_20260426.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_temporal_v100_20260426.err,launch_name=a30runall__bayesflow_temporal_v100_20260426__b86dc581 remote_step_id=368759.1290 remote_state=RUNNING
a30runall__bayesflow_temporal_transformer_v100_20260426,phaseLIT_aligned_runall,bayesflow_temporal_transformer_v100_20260426,COMPLETED,gpu1,12,1,420.000,[],368759,fal012,2026-04-27T22:53:47-04:00,2026-04-27T23:15:26-04:00,1298.637,0,"cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_monitored_command_20260427.py --resource-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_temporal_transformer_v100_20260426/resource_monitor/a30runall__bayesflow_temporal_transformer_v100_20260426 --gpu-expected 1 --command 'cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && env PYTHONPATH=""/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch:/projects/neuro-collab/code/dl-kit-main:${PYTHONPATH:-}"" /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_aligned_multicurrent_bayesflow_temporal_20260426.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --data-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260411_v100_interactive/shared_data/track4_hh_full/concatenated_data --data-prefix concatenated_data --save-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_temporal_transformer_v100_20260426 --summary-network time_series_transformer --seed 20260426 --time-points 512 --batch-size 16 --summary-dim 32'",/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_temporal_transformer_v100_20260426.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_temporal_transformer_v100_20260426.err,launch_name=a30runall__bayesflow_temporal_transformer_v100_20260426__100d9e2a remote_step_id=368759.1291 remote_state=RUNNING
a30runall__bayesflow_fusion_transformer_v100_20260426,phaseLIT_aligned_runall,bayesflow_fusion_transformer_v100_20260426,COMPLETED,gpu1,12,1,360.000,[],368759,fal018,2026-04-27T22:53:52-04:00,2026-04-27T23:16:03-04:00,1331.089,0,"cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_monitored_command_20260427.py --resource-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_fusion_transformer_v100_20260426/resource_monitor/a30runall__bayesflow_fusion_transformer_v100_20260426 --gpu-expected 1 --command 'cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && env PYTHONPATH=""/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch:/projects/neuro-collab/code/dl-kit-main:${PYTHONPATH:-}"" /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_aligned_multicurrent_bayesflow_temporal_20260426.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --data-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260411_v100_interactive/shared_data/track4_hh_full/concatenated_data --data-prefix concatenated_data --save-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_fusion_transformer_v100_20260426 --summary-network fusion_transformer --seed 20260426 --time-points 512 --batch-size 16 --summary-dim 32'",/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_fusion_transformer_v100_20260426.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_fusion_transformer_v100_20260426.err,launch_name=a30runall__bayesflow_fusion_transformer_v100_20260426__0b4dfebf remote_step_id=368759.1292 remote_state=RUNNING
a30runall__bayesflow_set_posterior_v100_20260426,phaseLIT_aligned_runall,bayesflow_set_posterior_v100_20260426,COMPLETED,gpu1,12,1,260.000,[],368759,fal018,2026-04-27T22:53:52-04:00,2026-04-27T23:00:03-04:00,370.735,0,"cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_monitored_command_20260427.py --resource-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_set_posterior_v100_20260426/resource_monitor/a30runall__bayesflow_set_posterior_v100_20260426 --gpu-expected 1 --command 'cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && env PYTHONPATH=""/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch:/projects/neuro-collab/code/dl-kit-main:${PYTHONPATH:-}"" /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_aligned_multicurrent_bayesflow_set_20260426.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --data-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260411_v100_interactive/shared_data/track4_hh_full/concatenated_data --data-prefix concatenated_data --save-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_set_posterior_v100_20260426 --summary-network set_transformer --seed 20260426'",/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_set_posterior_v100_20260426.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_set_posterior_v100_20260426.err,launch_name=a30runall__bayesflow_set_posterior_v100_20260426__87f8d4c0 remote_step_id=368759.1293 remote_state=RUNNING
a30runall__bayesflow_deepset_posterior_v100_20260426,phaseLIT_aligned_runall,bayesflow_deepset_posterior_v100_20260426,COMPLETED,gpu1,12,1,260.000,[],368759,fal003,2026-04-27T22:54:55-04:00,2026-04-27T23:01:18-04:00,382.371,0,"cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_monitored_command_20260427.py --resource-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_deepset_posterior_v100_20260426/resource_monitor/a30runall__bayesflow_deepset_posterior_v100_20260426 --gpu-expected 1 --command 'cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && env PYTHONPATH=""/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch:/projects/neuro-collab/code/dl-kit-main:${PYTHONPATH:-}"" /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_aligned_multicurrent_bayesflow_set_20260426.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --data-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260411_v100_interactive/shared_data/track4_hh_full/concatenated_data --data-prefix concatenated_data --save-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/bayesflow_deepset_posterior_v100_20260426 --summary-network deep_set --seed 20260426'",/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_deepset_posterior_v100_20260426.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__bayesflow_deepset_posterior_v100_20260426.err,launch_name=a30runall__bayesflow_deepset_posterior_v100_20260426__0e4a3617 remote_step_id=368759.1300 remote_state=RUNNING
a30runall__swyft_native_v100_20260425,phaseLIT_aligned_runall,swyft_native_v100_20260425,COMPLETED,gpu1,12,1,380.000,[],368759,fal004,2026-04-27T22:54:56-04:00,2026-04-27T23:00:07-04:00,311.698,0,"cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_monitored_command_20260427.py --resource-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/swyft_native_v100_20260425/resource_monitor/a30runall__swyft_native_v100_20260425 --gpu-expected 1 --command 'cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && env PYTHONPATH=""/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch:/projects/neuro-collab/code/dl-kit-main:${PYTHONPATH:-}"" /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_aligned_multicurrent_swyft_20260425.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --data-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260411_v100_interactive/shared_data/track4_hh_full/concatenated_data --data-prefix concatenated_data --save-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/swyft_native_v100_20260425 --aggregation meanstd --seed 20260425 --device gpu'",/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__swyft_native_v100_20260425.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__swyft_native_v100_20260425.err,launch_name=a30runall__swyft_native_v100_20260425__64831719 remote_step_id=368759.1299 remote_state=RUNNING
a30runall__swyft_native_concat_small_v100_20260425,phaseLIT_aligned_runall,swyft_native_concat_small_v100_20260425,COMPLETED,gpu1,12,1,90.000,[],368759,fal003,2026-04-27T22:54:56-04:00,2026-04-27T22:55:57-04:00,61.537,0,"cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_monitored_command_20260427.py --resource-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/swyft_native_concat_small_v100_20260425/resource_monitor/a30runall__swyft_native_concat_small_v100_20260425 --gpu-expected 1 --command 'cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && env PYTHONPATH=""/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch:/projects/neuro-collab/code/dl-kit-main:${PYTHONPATH:-}"" /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_aligned_multicurrent_swyft_20260425.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --data-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260411_v100_interactive/shared_data/track4_hh_full/concatenated_data --data-prefix concatenated_data --save-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/swyft_native_concat_small_v100_20260425 --aggregation concat --seed 20260425 --batch-size 64 --hidden-features 64 --num-blocks 2 --dropout 0.05 --disable-pairwise --device gpu'",/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__swyft_native_concat_small_v100_20260425.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__swyft_native_concat_small_v100_20260425.err,launch_name=a30runall__swyft_native_concat_small_v100_20260425__3b3a9670 remote_step_id=368759.1301 remote_state=RUNNING
a30runall__swyft_native_aligned_currents_pool_v100_20260425,phaseLIT_aligned_runall,swyft_native_aligned_currents_pool_v100_20260425,COMPLETED,gpu1,12,1,220.000,[],368759,fal004,2026-04-27T22:54:56-04:00,2026-04-27T22:58:19-04:00,203.418,0,"cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_monitored_command_20260427.py --resource-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/swyft_native_aligned_currents_pool_v100_20260425/resource_monitor/a30runall__swyft_native_aligned_currents_pool_v100_20260425 --gpu-expected 1 --command 'cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && env PYTHONPATH=""/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch:/projects/neuro-collab/code/dl-kit-main:${PYTHONPATH:-}"" /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_aligned_multicurrent_swyft_20260425.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --data-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260411_v100_interactive/shared_data/track4_hh_full/concatenated_data --data-prefix concatenated_data --save-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/swyft_native_aligned_currents_pool_v100_20260425 --aggregation concat --seed 20260425 --batch-size 64 --model-variant aligned_currents_pool --structured-hidden-features 96 --device gpu'",/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__swyft_native_aligned_currents_pool_v100_20260425.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__swyft_native_aligned_currents_pool_v100_20260425.err,launch_name=a30runall__swyft_native_aligned_currents_pool_v100_20260425__ab82d0c4 remote_step_id=368759.1302 remote_state=RUNNING
a30runall__swyft_tmnre_native_v100_20260425,phaseLIT_aligned_runall,swyft_tmnre_native_v100_20260425,COMPLETED,gpu1,12,1,430.000,"[""a30runall__swyft_native_v100_20260425""]",368759,fal003,2026-04-27T23:00:07-04:00,2026-04-27T23:09:06-04:00,538.751,0,"cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_monitored_command_20260427.py --resource-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/swyft_tmnre_native_v100_20260425/resource_monitor/a30runall__swyft_tmnre_native_v100_20260425 --gpu-expected 1 --command 'cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && env PYTHONPATH=""/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch:/projects/neuro-collab/code/dl-kit-main:${PYTHONPATH:-}"" /projects/neuro-collab/conda/neuro-collab-env/bin/python /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/scripts/run_hh_track4_aligned_multicurrent_swyft_tmnre_20260425.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --data-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260411_v100_interactive/shared_data/track4_hh_full/concatenated_data --data-prefix concatenated_data --save-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/swyft_tmnre_native_v100_20260425 --stage1-run-dir /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseLIT_aligned_runall/swyft_native_v100_20260425 --aggregation meanstd --seed 20260425 --batch-size 64 --max-epochs 20 --device gpu'",/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__swyft_tmnre_native_v100_20260425.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/logs/a30runall__swyft_tmnre_native_v100_20260425.err,launch_name=a30runall__swyft_tmnre_native_v100_20260425__fef405b3 remote_step_id=368759.1314 remote_state=RUNNING
