row_id,label,status,node,started_at,ended_at,return_code,command,stdout_log,stderr_log
acdhh_3003,swyft_trained_posterior_sbc_rerun2,COMPLETED,fal102,2026-04-26T00:28:21-04:00,2026-04-26T00:29:45-04:00,0,cd /projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch && /home/dmm96/venvs/swyft_20260425/bin/python scripts/run_hh_track4_swyft_trained_posterior_sbc_20260426.py --params pytorch/configs/fourth_track_hh_full/params_dnn_tar_hh_full.yaml --save-dir data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/swyft_surrogate_sbc_20260426 --stage1-run-dir data/important_notes/optimization_track_20260425_hh_track4_run_all_literature_plan/runs/swyft_native_aligned_currents_pool_v100_20260425 --aggregation concat --n-query 64 --posterior-draws 64 --device gpu,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/logs/acdhh_3003.out,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/logs/acdhh_3003.err
