run_name,initializer,objective,mean_trace_rmse_z,mean_summary_rel_l1,mean_range_rel_error,mean_mean_rel_error,mean_std_rel_error,current_gain,source
hybrid_refinement_surrogate_bundle_prediction_poolseq_fmpe_median_20260425,predictions_median,2.949385348127743,1.402611207962036,0.17147676513068474,0.12543003726654237,14.545879364013672,0.07083328515291214,3.430156678972511,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_poolseq_fmpe_median_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_currfusion_medoid_20260425,predictions_medoid,2.9496994440890565,1.4675085306167603,0.163978567893507,0.1449172698080575,13.894835662841796,0.06331394463777543,3.796758344824865,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_currfusion_medoid_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_v100_20260425_medoid_20260425,predictions_medoid,2.9496994440890565,1.4675085306167603,0.163978567893507,0.1449172698080575,13.894835662841796,0.06331394463777543,3.796758344824865,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_v100_20260425_medoid_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_midpoint_full_20260425,midpoint,2.949797249321283,1.4030608892440797,0.1714295467669748,0.1252446214428386,14.546564483642578,0.07030646055936814,3.287540194133842,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_midpoint_full_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_v100_20260426_median_20260425,predictions_median,2.950930876630835,1.4686190366744996,0.16401479565536833,0.14461791796618076,13.896128082275391,0.06370269656181335,3.8476607413683137,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_v100_20260426_median_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_set_posterior_v100_20260426_median_20260425,predictions_median,2.952044309795286,1.3706308126449585,0.17521698929759716,0.1421033360946233,14.860225677490234,0.056443159282207486,3.2153005471765645,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_set_posterior_v100_20260426_median_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_temporal_cnn_20260425,predictions_test,2.9523216364062206,1.3712658643722535,0.175092923794603,0.14256565036173782,14.859232330322266,0.053368856012821195,3.0701516904378163,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_temporal_cnn_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_concat_20260425,predictions_test,2.9524783197007816,1.371485424041748,0.1750579574858753,0.14272521871218108,14.858885955810546,0.052889712154865265,3.015177504767367,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_concat_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_v100_20260425_mean_20260425,predictions_mean,2.9542086118570965,1.399802279472351,0.17279051083228153,0.13138323266578772,14.589675140380859,0.08685493022203446,5.086474459814906,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_v100_20260425_mean_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_fmpe_mlp_r2_pool4096_final2048_medoid_20260425,predictions_medoid,2.9542349576595845,1.47129647731781,0.16412120687146597,0.14495330487297853,13.900484466552735,0.06456950306892395,3.995966806821209,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_fmpe_mlp_r2_pool4096_final2048_medoid_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_meanstd_v100_20260425_mean_20260425,predictions_mean,2.9545334260400375,1.4715776920318604,0.1641301255242753,0.14480319815396275,13.900809478759765,0.06468602567911148,4.008117116584538,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_meanstd_v100_20260425_mean_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_currfusion_20260425,predictions_test,3.245624537797074,1.7398477077484131,0.16076131695873078,0.3801282768995417,13.692259979248046,0.04258715808391571,2.6769517414900768,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_currfusion_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_swyft_tmnre_native_v100_20260425_medoid_20260425,predictions_medoid,26.313817955060465,1.5961691379547118,2.5239762762632356,96.92723844609179,14.577214813232422,29.91087949872017,16.872396905264452,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_swyft_tmnre_native_v100_20260425_medoid_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_swyft_native_v100_20260425_medoid_20260425,predictions_medoid,28.933775832805043,1.5740592718124389,3.2167094916930106,102.73717834638528,20.877015686035158,35.987310010194776,19.83326064346187,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_swyft_native_v100_20260425_medoid_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_swyft_native_concat_small_v100_20260425_medoid_20260425,predictions_medoid,29.90565173775791,1.5745745420455932,2.9445567162702115,107.4773819793907,16.452552795410156,41.59750669598579,21.344243815950158,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_swyft_native_concat_small_v100_20260425_medoid_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_meanstd_v100_20260425_medoid_20260425,predictions_medoid,88.01816887810926,1.5357971668243409,18.859813280205575,341.3307891458063,63.52243270874023,52.63035963177681,2.456460239792294,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_meanstd_v100_20260425_medoid_20260425/hybrid_refinement_manifest.json
